138,5112,885.239,1349.87,10,10
139,5112,878.0,1350.6,10,10
140,5112,871.275,1351.51,10,10
141,5112,862.615,1351.62,10,10
142,5112,852.823,1352.03,10,10
149,5112,771.954,1388.75,10,10
150,5112,759.485,1398.65,10,10
151,5112,747.109,1409.58,10,10
152,5112,745.75,1421.41,10,10
153,5112,746.072,1433.91,10,10
154,5112,746.217,1445.77,10,10
155,5112,738.833,1445.58,10,10
128,5126,150.73,1016.89,10,10
129,5126,149.811,1013.12,10,10
130,5126,150.096,1010.28,10,10
131,5126,151.135,1007.79,10,10
132,5126,154.912,1006.46,10,10
133,5126,157.414,1004.77,10,10
150,5126,207.415,987.569,10,10
151,5126,205.571,984.143,10,10
152,5126,203.424,980.482,10,10
153,5126,201.711,976.678,10,10
154,5126,199.832,973.095,10,10
155,5126,199.123,970.105,10,10
156,5126,198.731,967.592,10,10
151,5127,102.623,913.536,10,10
152,5127,104.853,911.587,10,10
153,5127,108.26,910.455,10,10
0,5122,815.0,1297.91,10,10
13,5122,838.714,1251.64,10,10
14,5122,834.272,1251.97,10,10
15,5122,830.1,1252.54,10,10
16,5122,826.657,1253.14,10,10
17,5122,823.183,1254.0,10,10
18,5122,819.406,1255.39,10,10
19,5122,815.6,1256.92,10,10
20,5122,811.167,1258.39,10,10
21,5122,806.215,1259.38,10,10
22,5122,801.533,1260.73,10,10
23,5122,796.952,1261.84,10,10
32,5122,772.312,1315.74,10,10
33,5122,769.071,1321.24,10,10
44,5122,728.329,1401.09,10,10
16,5111,1481.67,913.422,10,10
17,5111,1467.4,925.073,10,10
18,5111,1451.28,937.245,10,10
19,5111,1436.94,950.27,10,10
20,5111,1427.15,961.119,10,10
22,5111,1438.17,1002.62,10,10
23,5111,1444.81,1018.16,10,10
24,5111,1454.42,1034.08,10,10
25,5111,1474.28,1042.06,10,10
26,5111,1484.2,1047.29,10,10
27,5111,1481.35,1052.94,10,10
156,5128,88.5556,885.044,10,10
3,5133,775.125,1312.38,10,10
4,5133,773.549,1310.12,10,10
5,5133,774.366,1306.23,10,10
6,5133,776.263,1301.99,10,10
7,5133,777.031,1298.17,10,10
26,5133,763.304,1258.07,10,10
27,5133,759.901,1257.49,10,10
28,5133,759.0,1257.42,10,10
29,5133,759.266,1259.28,10,10
30,5133,757.299,1261.96,10,10
37,5133,741.444,1314.72,10,10
38,5133,737.573,1319.74,10,10
39,5133,733.422,1325.22,10,10
11,5144,727.463,1312.0,10,10
12,5144,725.831,1310.12,10,10
13,5144,726.286,1306.76,10,10
14,5144,728.263,1302.76,10,10
15,5144,729.567,1298.95,10,10
33,5144,725.304,1258.28,10,10
34,5144,727.511,1257.4,10,10
35,5144,727.136,1260.98,10,10
43,5144,706.202,1315.96,10,10
44,5144,701.815,1321.17,10,10
116,5124,192.235,1070.65,10,10
117,5124,195.116,1068.64,10,10
118,5124,199.174,1067.06,10,10
137,5124,251.451,1044.34,10,10
138,5124,252.136,1049.58,10,10
139,5124,244.183,1054.83,10,10
107,5116,1489.97,1386.64,10,10
108,5116,1483.46,1392.09,10,10
109,5116,1476.82,1397.66,10,10
110,5116,1469.77,1402.72,10,10
111,5116,1463.22,1408.31,10,10
112,5116,1456.17,1413.26,10,10
113,5116,1449.02,1418.55,10,10
114,5116,1442.26,1423.95,10,10
115,5116,1434.88,1429.19,10,10
116,5116,1428.01,1434.25,10,10
117,5116,1420.99,1439.34,10,10
118,5116,1413.42,1444.1,10,10
119,5116,1406.06,1448.89,10,10
120,5116,1398.65,1453.87,10,10
121,5116,1391.36,1458.64,10,10
122,5116,1383.7,1463.3,10,10
123,5116,1376.67,1468.22,10,10
124,5116,1368.89,1472.86,10,10
126,5116,1353.77,1482.05,10,10
127,5116,1345.84,1486.23,10,10
86,5155,310.606,1180.97,10,10
87,5155,311.945,1178.36,10,10
88,5155,316.118,1175.96,10,10
89,5155,319.897,1173.87,10,10
102,5155,375.924,1154.21,10,10
103,5155,377.685,1152.99,10,10
104,5155,375.986,1151.36,10,10
105,5155,373.944,1150.35,10,10
106,5155,371.058,1149.38,10,10
107,5155,367.7,1149.26,10,10
108,5155,363.062,1149.45,10,10
109,5155,358.633,1148.15,10,10
137,5155,82.2698,1290.41,10,10
116,5108,1493.85,1453.5,10,10
117,5108,1489.65,1459.89,10,10
118,5108,1481.98,1465.23,10,10
119,5108,1474.72,1470.82,10,10
120,5108,1467.09,1476.05,10,10
121,5108,1459.32,1481.54,10,10
122,5108,1451.67,1486.72,10,10
123,5108,1444.37,1492.08,10,10
124,5108,1435.44,1496.47,10,10
92,5115,1492.49,1288.56,10,10
93,5115,1488.2,1294.17,10,10
94,5115,1483.02,1299.53,10,10
95,5115,1476.96,1305.19,10,10
96,5115,1471.07,1310.46,10,10
97,5115,1465.48,1315.64,10,10
98,5115,1459.7,1320.95,10,10
99,5115,1453.39,1326.22,10,10
100,5115,1447.39,1331.51,10,10
101,5115,1441.41,1336.66,10,10
102,5115,1435.56,1341.71,10,10
103,5115,1429.46,1346.81,10,10
104,5115,1423.3,1352.03,10,10
105,5115,1416.72,1356.85,10,10
106,5115,1410.55,1361.81,10,10
107,5115,1403.94,1366.65,10,10
108,5115,1397.41,1371.55,10,10
109,5115,1391.01,1376.46,10,10
110,5115,1384.47,1381.05,10,10
111,5115,1377.99,1385.88,10,10
112,5115,1371.33,1390.4,10,10
113,5115,1364.44,1395.11,10,10
114,5115,1357.88,1399.78,10,10
115,5115,1351.16,1404.13,10,10
116,5115,1344.19,1408.75,10,10
117,5115,1337.23,1413.02,10,10
118,5115,1330.12,1417.4,10,10
119,5115,1323.33,1421.76,10,10
120,5115,1316.23,1426.09,10,10
121,5115,1309.25,1430.32,10,10
122,5115,1301.91,1434.46,10,10
123,5115,1294.36,1438.3,10,10
124,5115,1287.32,1442.6,10,10
125,5115,1279.8,1446.48,10,10
126,5115,1272.64,1450.34,10,10
127,5115,1265.15,1454.43,10,10
128,5115,1257.73,1458.09,10,10
129,5115,1250.44,1462.07,10,10
130,5115,1242.86,1465.65,10,10
131,5115,1235.26,1469.42,10,10
132,5115,1227.21,1472.79,10,10
133,5115,1219.64,1476.43,10,10
134,5115,1211.48,1479.67,10,10
135,5115,1202.65,1482.68,10,10
136,5115,1192.52,1484.74,10,10
137,5115,1182.12,1486.82,10,10
138,5115,1171.46,1488.59,10,10
139,5115,1160.05,1490.02,10,10
140,5115,1148.22,1491.23,10,10
141,5115,1136.26,1491.87,10,10
142,5115,1122.54,1491.6,10,10
143,5115,1109.19,1491.37,10,10
144,5115,1095.52,1490.91,10,10
145,5115,1082.98,1490.75,10,10
146,5115,1070.34,1490.42,10,10
147,5115,1058.06,1490.32,10,10
148,5115,1047.04,1490.92,10,10
149,5115,1037.39,1491.93,10,10
150,5115,1027.94,1493.08,10,10
151,5115,1018.11,1493.76,10,10
152,5115,1009.22,1495.1,10,10
153,5115,1000.14,1496.04,10,10
78,5154,345.0,1204.8,10,10
79,5154,344.34,1202.0,10,10
80,5154,346.213,1199.41,10,10
81,5154,349.482,1196.87,10,10
82,5154,352.663,1194.43,10,10
96,5154,400.679,1169.14,10,10
97,5154,401.153,1167.65,10,10
98,5154,403.086,1167.99,10,10
99,5154,401.267,1171.81,10,10
117,5154,205.287,1378.91,10,10
121,5154,140.873,1435.41,10,10
122,5154,124.259,1448.79,10,10
123,5154,107.098,1462.06,10,10
124,5154,89.321,1475.84,10,10
125,5154,71.5955,1488.27,10,10
19,5106,1488.52,923.71,10,10
20,5106,1470.96,936.533,10,10
21,5106,1457.83,947.106,10,10
22,5106,1448.27,955.678,10,10
23,5106,1441.98,962.582,10,10
24,5106,1438.39,968.261,10,10
25,5106,1435.23,973.663,10,10
26,5106,1433.06,978.74,10,10
27,5106,1430.62,983.556,10,10
28,5106,1428.3,988.538,10,10
29,5106,1425.96,993.5,10,10
30,5106,1423.48,998.378,10,10
31,5106,1420.87,1003.46,10,10
32,5106,1418.55,1008.2,10,10
33,5106,1415.52,1013.27,10,10
34,5106,1413.16,1018.02,10,10
35,5106,1410.47,1022.85,10,10
36,5106,1407.53,1027.64,10,10
37,5106,1404.89,1032.37,10,10
38,5106,1401.74,1037.33,10,10
39,5106,1399.23,1041.85,10,10
40,5106,1396.05,1046.76,10,10
41,5106,1392.83,1051.54,10,10
42,5106,1389.78,1056.09,10,10
43,5106,1386.42,1060.8,10,10
44,5106,1383.42,1065.51,10,10
45,5106,1380.27,1070.1,10,10
46,5106,1377.22,1074.72,10,10
47,5106,1373.51,1079.21,10,10
48,5106,1370.14,1083.99,10,10
49,5106,1366.82,1088.36,10,10
50,5106,1363.29,1092.99,10,10
51,5106,1359.73,1097.42,10,10
52,5106,1355.89,1101.91,10,10
53,5106,1352.84,1106.14,10,10
54,5106,1348.84,1110.75,10,10
55,5106,1345.07,1115.2,10,10
56,5106,1341.34,1119.48,10,10
57,5106,1337.27,1123.78,10,10
58,5106,1333.63,1128.09,10,10
59,5106,1329.73,1132.5,10,10
60,5106,1325.75,1136.63,10,10
61,5106,1321.67,1140.85,10,10
62,5106,1317.49,1145.01,10,10
63,5106,1313.32,1149.25,10,10
64,5106,1309.07,1153.32,10,10
65,5106,1305.16,1157.34,10,10
66,5106,1300.96,1161.46,10,10
67,5106,1296.75,1165.45,10,10
68,5106,1292.5,1169.46,10,10
69,5106,1288.05,1173.45,10,10
70,5106,1283.4,1177.46,10,10
71,5106,1279.18,1181.35,10,10
72,5106,1274.23,1185.18,10,10
73,5106,1269.77,1189.02,10,10
74,5106,1265.08,1192.92,10,10
75,5106,1260.2,1196.88,10,10
76,5106,1255.41,1200.45,10,10
77,5106,1251.25,1204.06,10,10
78,5106,1246.29,1207.99,10,10
79,5106,1241.17,1211.72,10,10
80,5106,1236.7,1215.05,10,10
81,5106,1231.32,1218.84,10,10
82,5106,1226.75,1221.97,10,10
83,5106,1221.79,1225.84,10,10
84,5106,1216.77,1229.09,10,10
85,5106,1211.71,1232.56,10,10
86,5106,1206.35,1236.04,10,10
87,5106,1201.44,1239.45,10,10
88,5106,1196.2,1242.76,10,10
89,5106,1191.03,1245.99,10,10
90,5106,1185.82,1249.28,10,10
91,5106,1180.71,1252.57,10,10
92,5106,1175.08,1255.62,10,10
93,5106,1170.04,1258.84,10,10
94,5106,1164.51,1261.85,10,10
95,5106,1159.21,1264.83,10,10
96,5106,1153.64,1268.02,10,10
97,5106,1148.24,1270.83,10,10
98,5106,1142.39,1273.91,10,10
99,5106,1136.93,1276.72,10,10
100,5106,1131.11,1279.47,10,10
101,5106,1125.89,1282.33,10,10
102,5106,1120.21,1285.2,10,10
103,5106,1114.24,1287.95,10,10
104,5106,1108.67,1290.55,10,10
105,5106,1103.28,1293.25,10,10
106,5106,1097.16,1295.68,10,10
107,5106,1091.28,1298.43,10,10
108,5106,1085.58,1300.73,10,10
109,5106,1079.96,1303.41,10,10
110,5106,1073.99,1305.73,10,10
111,5106,1067.76,1308.1,10,10
112,5106,1062.22,1310.49,10,10
113,5106,1056.04,1312.76,10,10
114,5106,1049.83,1314.99,10,10
115,5106,1042.42,1316.7,10,10
116,5106,1033.48,1318.05,10,10
117,5106,1023.61,1318.97,10,10
118,5106,1012.1,1319.3,10,10
119,5106,999.231,1319.03,10,10
120,5106,985.693,1318.33,10,10
121,5106,971.315,1317.21,10,10
122,5106,955.43,1315.3,10,10
123,5106,939.905,1312.88,10,10
124,5106,921.795,1310.01,10,10
125,5106,904.614,1307.42,10,10
126,5106,886.046,1303.74,10,10
127,5106,866.553,1299.32,10,10
128,5106,846.022,1294.38,10,10
129,5106,824.455,1288.6,10,10
130,5106,802.635,1282.32,10,10
131,5106,779.302,1275.24,10,10
132,5106,754.506,1267.13,10,10
133,5106,729.25,1258.14,10,10
134,5106,703.279,1248.41,10,10
135,5106,676.045,1237.88,10,10
136,5106,647.729,1226.28,10,10
137,5106,619.106,1213.94,10,10
138,5106,589.765,1200.83,10,10
139,5106,559.373,1186.12,10,10
140,5106,528.119,1170.45,10,10
141,5106,496.627,1153.98,10,10
142,5106,463.759,1136.16,10,10
143,5106,430.282,1117.27,10,10
144,5106,396.85,1097.7,10,10
145,5106,362.432,1077.0,10,10
146,5106,327.585,1055.51,10,10
147,5106,292.241,1033.2,10,10
148,5106,256.321,1009.95,10,10
149,5106,219.964,984.56,10,10
152,5106,110.084,901.361,10,10
33,5150,593.988,1298.74,10,10
34,5150,593.825,1296.01,10,10
35,5150,596.01,1292.4,10,10
36,5150,598.792,1288.86,10,10
56,5150,597.848,1243.96,10,10
57,5150,598.842,1242.08,10,10
58,5150,601.329,1243.91,10,10
76,5150,508.689,1491.61,10,10
40,5151,552.905,1290.05,10,10
41,5151,552.235,1287.35,10,10
42,5151,554.037,1284.06,10,10
43,5151,556.175,1280.71,10,10
44,5151,558.609,1277.77,10,10
62,5151,572.864,1237.49,10,10
63,5151,576.118,1239.13,10,10
81,5151,469.42,1483.48,10,10
69,5153,389.288,1230.06,10,10
70,5153,387.663,1227.43,10,10
71,5153,390.191,1224.66,10,10
72,5153,393.253,1221.86,10,10
73,5153,396.805,1219.13,10,10
90,5153,429.959,1184.19,10,10
91,5153,434.302,1184.65,10,10
92,5153,433.065,1185.28,10,10
93,5153,429.805,1186.62,10,10
94,5153,424.869,1186.43,10,10
114,5153,225.167,1391.31,10,10
118,5153,163.321,1447.46,10,10
119,5153,147.306,1460.56,10,10
120,5153,130.621,1474.03,10,10
121,5153,114.07,1486.88,10,10
81,5107,1465.88,1224.41,10,10
86,5107,1440.33,1250.55,10,10
87,5107,1435.33,1255.67,10,10
89,5107,1424.48,1265.73,10,10
90,5107,1420.02,1270.88,10,10
92,5107,1409.12,1280.53,10,10
95,5107,1391.13,1295.1,10,10
97,5107,1380.83,1304.45,10,10
98,5107,1374.2,1309.12,10,10
100,5107,1362.26,1318.26,10,10
102,5107,1350.22,1327.25,10,10
103,5107,1344.25,1331.75,10,10
104,5107,1338.24,1336.31,10,10
105,5107,1332.08,1340.38,10,10
106,5107,1326.06,1344.63,10,10
107,5107,1319.91,1349.09,10,10
108,5107,1313.27,1353.47,10,10
109,5107,1307.38,1357.56,10,10
110,5107,1300.67,1361.57,10,10
111,5107,1294.27,1365.58,10,10
112,5107,1287.64,1369.74,10,10
113,5107,1281.08,1373.62,10,10
114,5107,1274.58,1377.69,10,10
115,5107,1268.06,1381.62,10,10
116,5107,1260.89,1385.32,10,10
117,5107,1254.0,1389.28,10,10
118,5107,1247.84,1392.9,10,10
119,5107,1240.76,1396.59,10,10
120,5107,1233.94,1400.15,10,10
121,5107,1226.98,1403.84,10,10
122,5107,1219.91,1407.24,10,10
123,5107,1213.19,1410.8,10,10
124,5107,1206.14,1414.25,10,10
125,5107,1199.26,1417.63,10,10
126,5107,1191.97,1420.91,10,10
127,5107,1184.47,1424.15,10,10
128,5107,1177.45,1427.29,10,10
129,5107,1168.84,1429.94,10,10
130,5107,1160.48,1432.42,10,10
131,5107,1151.14,1434.62,10,10
133,5107,1129.86,1437.52,10,10
134,5107,1117.46,1437.89,10,10
135,5107,1105.32,1438.54,10,10
136,5107,1093.04,1438.94,10,10
137,5107,1079.81,1438.79,10,10
138,5107,1066.04,1437.88,10,10
139,5107,1052.75,1437.29,10,10
140,5107,1040.16,1436.93,10,10
141,5107,1028.75,1436.66,10,10
142,5107,1018.43,1437.38,10,10
143,5107,1009.25,1438.37,10,10
144,5107,1001.16,1440.01,10,10
145,5107,992.803,1441.11,10,10
146,5107,983.971,1441.96,10,10
147,5107,975.015,1442.78,10,10
148,5107,967.149,1444.21,10,10
149,5107,959.0,1445.25,10,10
150,5107,950.559,1446.16,10,10
151,5107,941.682,1446.89,10,10
152,5107,933.75,1447.64,10,10
153,5107,924.333,1447.88,10,10
154,5107,914.803,1447.67,10,10
155,5107,903.304,1446.16,10,10
156,5107,891.364,1444.27,10,10
69,5114,1490.86,1160.75,10,10
70,5114,1486.17,1166.04,10,10
71,5114,1481.77,1171.68,10,10
72,5114,1477.72,1176.83,10,10
73,5114,1472.38,1182.37,10,10
74,5114,1468.86,1187.67,10,10
75,5114,1464.41,1192.72,10,10
76,5114,1459.32,1198.36,10,10
77,5114,1454.62,1203.43,10,10
78,5114,1450.41,1208.52,10,10
79,5114,1445.81,1213.54,10,10
80,5114,1440.59,1218.79,10,10
81,5114,1435.47,1223.92,10,10
82,5114,1430.45,1228.96,10,10
83,5114,1425.57,1234.05,10,10
84,5114,1420.78,1239.04,10,10
85,5114,1415.45,1243.95,10,10
86,5114,1410.51,1248.7,10,10
87,5114,1405.54,1253.63,10,10
88,5114,1400.15,1258.49,10,10
89,5114,1395.12,1263.38,10,10
90,5114,1389.84,1268.04,10,10
91,5114,1384.33,1272.76,10,10
92,5114,1378.68,1277.53,10,10
93,5114,1373.04,1282.07,10,10
94,5114,1367.78,1286.71,10,10
95,5114,1362.05,1291.28,10,10
96,5114,1356.84,1295.73,10,10
97,5114,1350.45,1300.22,10,10
98,5114,1344.87,1304.69,10,10
99,5114,1338.9,1309.1,10,10
100,5114,1333.01,1313.46,10,10
101,5114,1327.65,1317.9,10,10
102,5114,1321.53,1322.04,10,10
103,5114,1315.17,1326.16,10,10
104,5114,1309.1,1330.4,10,10
105,5114,1303.11,1334.52,10,10
106,5114,1296.87,1338.6,10,10
107,5114,1290.92,1342.63,10,10
108,5114,1284.91,1346.77,10,10
109,5114,1278.51,1350.65,10,10
110,5114,1271.99,1354.46,10,10
111,5114,1265.76,1358.43,10,10
112,5114,1259.22,1362.23,10,10
113,5114,1252.5,1365.88,10,10
114,5114,1246.33,1369.71,10,10
115,5114,1239.86,1373.42,10,10
116,5114,1233.09,1377.04,10,10
117,5114,1226.62,1380.68,10,10
118,5114,1220.11,1384.2,10,10
119,5114,1213.16,1387.61,10,10
120,5114,1206.31,1391.1,10,10
121,5114,1199.72,1394.55,10,10
122,5114,1192.73,1397.71,10,10
123,5114,1185.99,1401.0,10,10
124,5114,1178.99,1404.28,10,10
125,5114,1171.75,1407.25,10,10
126,5114,1164.68,1410.39,10,10
127,5114,1157.25,1413.18,10,10
128,5114,1148.62,1415.58,10,10
129,5114,1138.93,1417.6,10,10
130,5114,1128.46,1418.96,10,10
131,5114,1117.86,1420.29,10,10
132,5114,1106.52,1421.38,10,10
133,5114,1094.56,1421.68,10,10
134,5114,1082.06,1421.9,10,10
135,5114,1068.72,1421.5,10,10
136,5114,1055.42,1420.97,10,10
137,5114,1041.77,1419.99,10,10
138,5114,1028.57,1419.25,10,10
139,5114,1017.28,1419.14,10,10
140,5114,1007.41,1419.81,10,10
141,5114,998.697,1420.96,10,10
142,5114,990.436,1422.14,10,10
143,5114,981.974,1423.13,10,10
144,5114,973.935,1424.36,10,10
145,5114,965.325,1425.12,10,10
146,5114,956.872,1426.09,10,10
147,5114,949.425,1427.26,10,10
148,5114,941.91,1428.59,10,10
149,5114,933.68,1429.48,10,10
150,5114,924.987,1429.99,10,10
151,5114,916.051,1430.17,10,10
152,5114,905.888,1429.53,10,10
153,5114,894.625,1428.11,10,10
154,5114,883.203,1426.19,10,10
155,5114,870.878,1423.86,10,10
156,5114,858.444,1421.07,10,10
8,5088,21.9104,194.821,10,10
9,5088,44.0694,176.778,10,10
10,5088,66.7576,152.621,10,10
16,5088,200.0,192.5,10,10
23,5088,339.431,328.308,10,10
26,5088,399.908,403.292,10,10
30,5088,478.54,519.206,10,10
31,5088,497.686,550.829,10,10
35,5088,571.742,690.935,10,10
36,5088,589.127,728.268,10,10
37,5088,606.37,767.575,10,10
38,5088,622.986,807.845,10,10
39,5088,639.221,849.206,10,10
40,5088,654.985,891.926,10,10
44,5088,707.1,1060.82,10,10
45,5088,713.473,1090.61,10,10
46,5088,718.159,1117.23,10,10
47,5088,721.208,1140.13,10,10
48,5088,720.895,1152.82,10,10
49,5088,719.38,1162.39,10,10
50,5088,716.944,1170.03,10,10
51,5088,714.149,1176.01,10,10
52,5088,710.545,1179.82,10,10
53,5088,706.595,1182.12,10,10
54,5088,702.13,1182.71,10,10
55,5088,698.0,1184.27,10,10
56,5088,693.96,1186.85,10,10
57,5088,689.845,1189.42,10,10
58,5088,686.039,1193.71,10,10
59,5088,681.718,1196.06,10,10
60,5088,677.406,1197.35,10,10
61,5088,672.618,1196.97,10,10
62,5088,667.811,1196.47,10,10
63,5088,663.076,1196.23,10,10
64,5088,658.468,1196.95,10,10
65,5088,653.754,1196.48,10,10
66,5088,649.061,1196.08,10,10
67,5088,644.184,1196.8,10,10
68,5088,639.946,1198.91,10,10
69,5088,634.805,1200.61,10,10
70,5088,628.957,1204.3,10,10
71,5088,619.753,1206.87,10,10
72,5088,608.667,1207.21,10,10
73,5088,595.843,1206.75,10,10
74,5088,581.549,1205.84,10,10
75,5088,565.753,1204.78,10,10
76,5088,548.608,1203.73,10,10
77,5088,531.5,1202.46,10,10
78,5088,512.707,1200.44,10,10
79,5088,492.36,1197.8,10,10
80,5088,472.0,1195.32,10,10
86,5088,322.654,1170.77,10,10
87,5088,297.046,1165.35,10,10
88,5088,292.985,1162.03,10,10
123,5125,174.754,1042.62,10,10
124,5125,178.0,1040.95,10,10
142,5125,237.633,1025.13,10,10
143,5125,238.394,1024.15,10,10
154,5125,201.017,996.783,10,10
123,5080,971.94,57.5672,10,10
149,5080,1028.12,255.117,10,10
19,5099,32.7671,165.959,10,10
22,5099,93.4062,135.109,10,10
23,5099,116.727,124.318,10,10
24,5099,140.597,114.015,10,10
31,5099,292.18,134.721,10,10
42,5099,467.54,380.619,10,10
46,5099,519.388,485.896,10,10
47,5099,530.829,512.957,10,10
48,5099,542.014,540.275,10,10
55,5099,598.132,717.176,10,10
56,5099,603.441,740.794,10,10
57,5099,608.103,763.206,10,10
58,5099,612.176,785.118,10,10
59,5099,615.6,806.971,10,10
60,5099,618.529,829.397,10,10
61,5099,621.529,852.147,10,10
62,5099,623.676,875.162,10,10
70,5099,623.079,1056.3,10,10
71,5099,620.643,1080.36,10,10
72,5099,617.825,1100.4,10,10
74,5099,610.292,1133.83,10,10
75,5099,606.431,1144.57,10,10
76,5099,602.476,1152.4,10,10
77,5099,597.89,1154.78,10,10
78,5099,593.575,1155.97,10,10
79,5099,589.167,1156.65,10,10
80,5099,584.892,1154.81,10,10
81,5099,580.457,1154.19,10,10
82,5099,576.1,1153.37,10,10
83,5099,571.811,1152.76,10,10
84,5099,567.44,1152.33,10,10
85,5099,562.831,1153.22,10,10
86,5099,558.296,1154.21,10,10
87,5099,553.667,1156.32,10,10
88,5099,548.639,1159.92,10,10
89,5099,543.405,1163.5,10,10
90,5099,537.831,1168.17,10,10
91,5099,531.833,1174.19,10,10
92,5099,522.389,1176.96,10,10
93,5099,511.857,1177.79,10,10
94,5099,498.256,1175.54,10,10
95,5099,483.56,1172.29,10,10
96,5099,467.846,1168.78,10,10
97,5099,451.595,1165.12,10,10
98,5099,434.372,1160.82,10,10
99,5099,415.908,1156.01,10,10
100,5099,396.311,1150.28,10,10
101,5099,375.72,1144.29,10,10
107,5099,227.747,1095.71,10,10
102,5105,813.449,37.7971,10,10
147,5105,920.899,359.507,10,10
48,5103,167.044,54.75,10,10
49,5103,182.986,49.2319,10,10
50,5103,197.639,44.2459,10,10
56,5103,294.54,15.1905,10,10
142,5103,848.21,418.194,10,10
143,5103,846.754,424.967,10,10
144,5103,845.406,431.406,10,10
145,5103,843.857,437.968,10,10
146,5103,842.175,444.413,10,10
102,5071,1492.13,1352.15,10,10
103,5071,1486.69,1357.82,10,10
104,5071,1480.51,1363.35,10,10
105,5071,1474.17,1368.78,10,10
106,5071,1467.69,1374.18,10,10
107,5071,1461.4,1379.45,10,10
108,5071,1454.93,1384.73,10,10
109,5071,1448.11,1389.89,10,10
110,5071,1441.34,1395.14,10,10
111,5071,1434.56,1400.21,10,10
112,5071,1427.85,1405.36,10,10
113,5071,1421.12,1410.3,10,10
114,5071,1414.24,1415.3,10,10
115,5071,1407.21,1420.13,10,10
116,5071,1399.99,1425.07,10,10
117,5071,1393.01,1429.96,10,10
118,5071,1385.9,1434.95,10,10
119,5071,1378.51,1439.39,10,10
120,5071,1371.25,1444.11,10,10
121,5071,1364.2,1448.88,10,10
122,5071,1356.63,1453.28,10,10
123,5071,1349.2,1457.72,10,10
124,5071,1341.86,1462.22,10,10
125,5071,1334.32,1466.71,10,10
126,5071,1326.78,1470.99,10,10
127,5071,1319.19,1475.34,10,10
128,5071,1311.46,1479.48,10,10
129,5071,1303.84,1483.7,10,10
130,5071,1296.07,1487.83,10,10
131,5071,1288.33,1491.86,10,10
132,5071,1280.06,1495.56,10,10
40,5102,106.058,88.913,10,10
41,5102,120.829,82.7763,10,10
42,5102,137.0,76.3333,10,10
46,5102,214.746,49.806,10,10
50,5102,305.9,24.7286,10,10
51,5102,329.627,19.52,10,10
52,5102,353.169,7.47887,10,10
86,5102,655.045,345.522,10,10
92,5102,666.232,421.362,10,10
93,5102,667.182,434.318,10,10
94,5102,667.875,447.266,10,10
98,5102,667.551,497.435,10,10
111,5102,636.851,657.209,10,10
112,5102,632.814,668.786,10,10
113,5102,628.061,680.879,10,10
114,5102,623.104,692.985,10,10
115,5102,617.971,705.304,10,10
116,5102,612.339,716.984,10,10
117,5102,606.576,729.303,10,10
118,5102,600.53,741.212,10,10
119,5102,594.375,753.0,10,10
120,5102,588.1,764.114,10,10
121,5102,581.118,776.044,10,10
122,5102,574.104,787.045,10,10
123,5102,567.07,798.38,10,10
124,5102,559.551,809.725,10,10
136,5102,448.355,937.5,10,10
137,5102,438.083,946.639,10,10
138,5102,426.559,956.691,10,10
139,5102,415.423,966.056,10,10
140,5102,404.0,975.304,10,10
141,5102,392.3,984.357,10,10
